gid,team,b_r,p_r,date,number,vishome,opp,win,loss,tie,gametype
MIL201205130,MIL,2,8,20120513,0,h,CHN,0,1,0,regular
MIN201205130,TOR,3,4,20120513,0,v,MIN,0,1,0,regular
MIN201205130,MIN,4,3,20120513,0,h,TOR,1,0,0,regular
NYA201205130,SEA,6,2,20120513,0,v,NYA,1,0,0,regular
NYA201205130,NYA,2,6,20120513,0,h,SEA,0,1,0,regular
OAK201205130,DET,3,1,20120513,0,v,OAK,1,0,0,regular
OAK201205130,OAK,1,3,20120513,0,h,DET,0,1,0,regular
PHI201205130,SDN,2,3,20120513,0,v,PHI,0,1,0,regular
PHI201205130,PHI,3,2,20120513,0,h,SDN,1,0,0,regular
PIT201205130,HOU,2,3,20120513,0,v,PIT,0,1,0,regular
PIT201205130,PIT,3,2,20120513,0,h,HOU,1,0,0,regular
SLN201205130,ATL,7,4,20120513,0,v,SLN,1,0,0,regular
SLN201205130,SLN,4,7,20120513,0,h,ATL,0,1,0,regular
TEX201205130,ANA,6,13,20120513,0,v,TEX,0,1,0,regular
TEX201205130,TEX,13,6,20120513,0,h,ANA,1,0,0,regular
ANA201205140,OAK,5,0,20120514,0,v,ANA,1,0,0,regular
ANA201205140,ANA,0,5,20120514,0,h,OAK,0,1,0,regular
ATL201205140,CIN,3,1,20120514,0,v,ATL,1,0,0,regular
ATL201205140,ATL,1,3,20120514,0,h,CIN,0,1,0,regular
BAL201205140,NYA,8,5,20120514,0,v,BAL,1,0,0,regular
BAL201205140,BAL,5,8,20120514,0,h,NYA,0,1,0,regular
BOS201205140,SEA,1,6,20120514,0,v,BOS,0,1,0,regular
BOS201205140,BOS,6,1,20120514,0,h,SEA,1,0,0,regular
CHA201205140,DET,5,7,20120514,0,v,CHA,0,1,0,regular
CHA201205140,CHA,7,5,20120514,0,h,DET,1,0,0,regular
LAN201205140,ARI,1,3,20120514,0,v,LAN,0,1,0,regular
LAN201205140,LAN,3,1,20120514,0,h,ARI,1,0,0,regular
MIA201205140,PIT,3,2,20120514,0,v,MIA,1,0,0,regular
MIA201205140,MIA,2,3,20120514,0,h,PIT,0,1,0,regular
MIN201205140,CLE,5,4,20120514,0,v,MIN,1,0,0,regular
MIN201205140,MIN,4,5,20120514,0,h,CLE,0,1,0,regular
NYN201205140,MIL,1,3,20120514,0,v,NYN,0,1,0,regular
NYN201205140,NYN,3,1,20120514,0,h,MIL,1,0,0,regular
PHI201205140,HOU,1,5,20120514,0,v,PHI,0,1,0,regular
PHI201205140,PHI,5,1,20120514,0,h,HOU,1,0,0,regular
SFN201205140,COL,2,3,20120514,0,v,SFN,0,1,0,regular
SFN201205140,SFN,3,2,20120514,0,h,COL,1,0,0,regular
SLN201205140,CHN,6,4,20120514,0,v,SLN,1,0,0,regular
SLN201205140,SLN,4,6,20120514,0,h,CHN,0,1,0,regular
TEX201205140,KCA,3,1,20120514,0,v,TEX,1,0,0,regular
TEX201205140,TEX,1,3,20120514,0,h,KCA,0,1,0,regular
TOR201205140,TBA,7,1,20120514,0,v,TOR,1,0,0,regular
TOR201205140,TOR,1,7,20120514,0,h,TBA,0,1,0,regular
WAS201205140,SDN,5,8,20120514,0,v,WAS,0,1,0,regular
WAS201205140,WAS,8,5,20120514,0,h,SDN,1,0,0,regular
ANA201205150,OAK,0,4,20120515,0,v,ANA,0,1,0,regular
ANA201205150,ANA,4,0,20120515,0,h,OAK,1,0,0,regular
ATL201205150,CIN,2,6,20120515,0,v,ATL,0,1,0,regular
ATL201205150,ATL,6,2,20120515,0,h,CIN,1,0,0,regular
BAL201205150,NYA,2,5,20120515,0,v,BAL,0,1,0,regular
BAL201205150,BAL,5,2,20120515,0,h,NYA,1,0,0,regular
BOS201205150,SEA,0,5,20120515,0,v,BOS,0,1,0,regular
BOS201205150,BOS,5,0,20120515,0,h,SEA,1,0,0,regular
CHA201205150,DET,10,8,20120515,0,v,CHA,1,0,0,regular
CHA201205150,CHA,8,10,20120515,0,h,DET,0,1,0,regular
LAN201205150,ARI,5,1,20120515,0,v,LAN,1,0,0,regular
LAN201205150,LAN,1,5,20120515,0,h,ARI,0,1,0,regular
MIA201205150,PIT,2,6,20120515,0,v,MIA,0,1,0,regular
MIA201205150,MIA,6,2,20120515,0,h,PIT,1,0,0,regular
MIN201205150,CLE,5,0,20120515,0,v,MIN,1,0,0,regular
MIN201205150,MIN,0,5,20120515,0,h,CLE,0,1,0,regular
NYN201205150,MIL,8,0,20120515,0,v,NYN,1,0,0,regular
NYN201205150,NYN,0,8,20120515,0,h,MIL,0,1,0,regular
PHI201205150,HOU,3,4,20120515,0,v,PHI,0,1,0,regular
PHI201205150,PHI,4,3,20120515,0,h,HOU,1,0,0,regular
SFN201205150,COL,5,4,20120515,0,v,SFN,1,0,0,regular
SFN201205150,SFN,4,5,20120515,0,h,COL,0,1,0,regular
SLN201205150,CHN,6,7,20120515,0,v,SLN,0,1,0,regular
SLN201205150,SLN,7,6,20120515,0,h,CHN,1,0,0,regular
TEX201205150,KCA,7,4,20120515,0,v,TEX,1,0,0,regular
TEX201205150,TEX,4,7,20120515,0,h,KCA,0,1,0,regular
TOR201205150,TBA,4,3,20120515,0,v,TOR,1,0,0,regular
TOR201205150,TOR,3,4,20120515,0,h,TBA,0,1,0,regular
WAS201205150,SDN,6,1,20120515,0,v,WAS,1,0,0,regular
WAS201205150,WAS,1,6,20120515,0,h,SDN,0,1,0,regular
ANA201205160,CHA,2,7,20120516,0,v,ANA,0,1,0,regular
ANA201205160,ANA,7,2,20120516,0,h,CHA,1,0,0,regular
ATL201205160,MIA,8,4,20120516,0,v,ATL,1,0,0,regular
ATL201205160,ATL,4,8,20120516,0,h,MIA,0,1,0,regular
CHN201205160,PHI,9,2,20120516,0,v,CHN,1,0,0,regular
CHN201205160,CHN,2,9,20120516,0,h,PHI,0,1,0,regular
CLE201205160,SEA,3,9,20120516,0,v,CLE,0,1,0,regular
CLE201205160,CLE,9,3,20120516,0,h,SEA,1,0,0,regular
COL201205160,ARI,1,6,20120516,0,v,COL,0,1,0,regular
COL201205160,COL,6,1,20120516,0,h,ARI,1,0,0,regular
DET201205160,MIN,11,7,20120516,0,v,DET,1,0,0,regular
DET201205160,DET,7,11,20120516,0,h,MIN,0,1,0,regular
HOU201205160,MIL,3,8,20120516,0,v,HOU,0,1,0,regular
HOU201205160,HOU,8,3,20120516,0,h,MIL,1,0,0,regular
KCA201205160,BAL,4,3,20120516,0,v,KCA,1,0,0,regular
KCA201205160,KCA,3,4,20120516,0,h,BAL,0,1,0,regular
NYN201205160,CIN,6,3,20120516,0,v,NYN,1,0,0,regular
NYN201205160,NYN,3,6,20120516,0,h,CIN,0,1,0,regular
SDN201205160,LAN,2,4,20120516,0,v,SDN,0,1,0,regular
SDN201205160,SDN,4,2,20120516,0,h,LAN,1,0,0,regular
SFN201205160,SLN,4,1,20120516,0,v,SFN,1,0,0,regular
SFN201205160,SFN,1,4,20120516,0,h,SLN,0,1,0,regular
TBA201205160,BOS,1,2,20120516,0,v,TBA,0,1,0,regular
TBA201205160,TBA,2,1,20120516,0,h,BOS,1,0,0,regular
TEX201205160,OAK,1,4,20120516,0,v,TEX,0,1,0,regular
TEX201205160,TEX,4,1,20120516,0,h,OAK,1,0,0,regular
TOR201205160,NYA,1,8,20120516,0,v,TOR,0,1,0,regular
TOR201205160,TOR,8,1,20120516,0,h,NYA,1,0,0,regular
WAS201205160,PIT,4,7,20120516,0,v,WAS,0,1,0,regular
WAS201205160,WAS,7,4,20120516,0,h,PIT,1,0,0,regular
ANA201205170,CHA,6,1,20120517,0,v,ANA,1,0,0,regular
ANA201205170,ANA,1,6,20120517,0,h,CHA,0,1,0,regular
ATL201205170,MIA,0,7,20120517,0,v,ATL,0,1,0,regular
ATL201205170,ATL,7,0,20120517,0,h,MIA,1,0,0,regular
CHN201205170,PHI,8,7,20120517,0,v,CHN,1,0,0,regular
CHN201205170,CHN,7,8,20120517,0,h,PHI,0,1,0,regular
CLE201205170,SEA,5,6,20120517,0,v,CLE,0,1,0,regular
CLE201205170,CLE,6,5,20120517,0,h,SEA,1,0,0,regular
COL201205170,ARI,9,7,20120517,0,v,COL,1,0,0,regular
COL201205170,COL,7,9,20120517,0,h,ARI,0,1,0,regular
DET201205170,MIN,4,3,20120517,0,v,DET,1,0,0,regular
DET201205170,DET,3,4,20120517,0,h,MIN,0,1,0,regular
HOU201205170,MIL,0,4,20120517,0,v,HOU,0,1,0,regular
HOU201205170,HOU,4,0,20120517,0,h,MIL,1,0,0,regular
KCA201205170,BAL,5,3,20120517,0,v,KCA,1,0,0,regular
KCA201205170,KCA,3,5,20120517,0,h,BAL,0,1,0,regular
NYN201205170,CIN,4,9,20120517,0,v,NYN,0,1,0,regular
NYN201205170,NYN,9,4,20120517,0,h,CIN,1,0,0,regular
SDN201205170,LAN,8,1,20120517,0,v,SDN,1,0,0,regular
SDN201205170,SDN,1,8,20120517,0,h,LAN,0,1,0,regular
SFN201205170,SLN,5,7,20120517,0,v,SFN,0,1,0,regular
SFN201205170,SFN,7,5,20120517,0,h,SLN,1,0,0,regular
TBA201205170,BOS,5,3,20120517,0,v,TBA,1,0,0,regular
TBA201205170,TBA,3,5,20120517,0,h,BOS,0,1,0,regular
TEX201205170,OAK,5,4,20120517,0,v,TEX,1,0,0,regular
TEX201205170,TEX,4,5,20120517,0,h,OAK,0,1,0,regular
TOR201205170,NYA,1,4,20120517,0,v,TOR,0,1,0,regular
TOR201205170,TOR,4,1,20120517,0,h,NYA,1,0,0,regular
WAS201205170,PIT,5,3,20120517,0,v,WAS,1,0,0,regular
WAS201205170,WAS,3,5,20120517,0,h,PIT,0,1,0,regular
CHN201205180,CHA,3,2,20120518,0,v,CHN,1,0,0,regular
CHN201205180,CHN,2,3,20120518,0,h,CHA,0,1,0,regular
CLE201205180,MIA,3,2,20120518,0,v,CLE,1,0,0,regular
CLE201205180,CLE,2,3,20120518,0,h,MIA,0,1,0,regular
COL201205180,SEA,4,0,20120518,0,v,COL,1,0,0,regular
COL201205180,COL,0,4,20120518,0,h,SEA,0,1,0,regular
DET201205180,PIT,0,6,20120518,0,v,DET,0,1,0,regular
DET201205180,DET,6,0,20120518,0,h,PIT,1,0,0,regular
HOU201205180,TEX,4,1,20120518,0,v,HOU,1,0,0,regular
HOU201205180,HOU,1,4,20120518,0,h,TEX,0,1,0,regular
KCA201205180,ARI,6,4,20120518,0,v,KCA,1,0,0,regular
KCA201205180,KCA,4,6,20120518,0,h,ARI,0,1,0,regular
LAN201205180,SLN,5,6,20120518,0,v,LAN,0,1,0,regular
LAN201205180,LAN,6,5,20120518,0,h,SLN,1,0,0,regular
MIL201205180,MIN,11,3,20120518,0,v,MIL,1,0,0,regular
MIL201205180,MIL,3,11,20120518,0,h,MIN,0,1,0,regular
NYA201205180,CIN,0,4,20120518,0,v,NYA,0,1,0,regular
NYA201205180,NYA,4,0,20120518,0,h,CIN,1,0,0,regular
PHI201205180,BOS,4,6,20120518,0,v,PHI,0,1,0,regular
PHI201205180,PHI,6,4,20120518,0,h,BOS,1,0,0,regular
SDN201205180,ANA,7,2,20120518,0,v,SDN,1,0,0,regular
SDN201205180,SDN,2,7,20120518,0,h,ANA,0,1,0,regular
SFN201205180,OAK,6,8,20120518,0,v,SFN,0,1,0,regular
SFN201205180,SFN,8,6,20120518,0,h,OAK,1,0,0,regular
TBA201205180,ATL,5,3,20120518,0,v,TBA,1,0,0,regular
TBA201205180,TBA,3,5,20120518,0,h,ATL,0,1,0,regular
TOR201205180,NYN,5,14,20120518,0,v,TOR,0,1,0,regular
TOR201205180,TOR,14,5,20120518,0,h,NYN,1,0,0,regular
WAS201205180,BAL,2,1,20120518,0,v,WAS,1,0,0,regular
WAS201205180,WAS,1,2,20120518,0,h,BAL,0,1,0,regular
CHN201205190,CHA,7,4,20120519,0,v,CHN,1,0,0,regular
CHN201205190,CHN,4,7,20120519,0,h,CHA,0,1,0,regular
CLE201205190,MIA,0,2,20120519,0,v,CLE,0,1,0,regular
CLE201205190,CLE,2,0,20120519,0,h,MIA,1,0,0,regular
COL201205190,SEA,10,3,20120519,0,v,COL,1,0,0,regular
COL201205190,COL,3,10,20120519,0,h,SEA,0,1,0,regular
DET201205190,PIT,4,3,20120519,0,v,DET,1,0,0,regular
DET201205190,DET,3,4,20120519,0,h,PIT,0,1,0,regular
HOU201205190,TEX,5,6,20120519,0,v,HOU,0,1,0,regular
HOU201205190,HOU,6,5,20120519,0,h,TEX,1,0,0,regular
KCA201205190,ARI,3,7,20120519,0,v,KCA,0,1,0,regular
KCA201205190,KCA,7,3,20120519,0,h,ARI,1,0,0,regular
LAN201205190,SLN,0,6,20120519,0,v,LAN,0,1,0,regular
LAN201205190,LAN,6,0,20120519,0,h,SLN,1,0,0,regular
MIL201205190,MIN,5,4,20120519,0,v,MIL,1,0,0,regular
MIL201205190,MIL,4,5,20120519,0,h,MIN,0,1,0,regular
NYA201205190,CIN,6,5,20120519,0,v,NYA,1,0,0,regular
NYA201205190,NYA,5,6,20120519,0,h,CIN,0,1,0,regular
PHI201205190,BOS,7,5,20120519,0,v,PHI,1,0,0,regular
PHI201205190,PHI,5,7,20120519,0,h,BOS,0,1,0,regular
SDN201205190,ANA,2,3,20120519,0,v,SDN,0,1,0,regular
SDN201205190,SDN,3,2,20120519,0,h,ANA,1,0,0,regular
SFN201205190,OAK,0,4,20120519,0,v,SFN,0,1,0,regular
SFN201205190,SFN,4,0,20120519,0,h,OAK,1,0,0,regular
TBA201205190,ATL,2,5,20120519,0,v,TBA,0,1,0,regular
TBA201205190,TBA,5,2,20120519,0,h,ATL,1,0,0,regular
TOR201205190,NYN,0,2,20120519,0,v,TOR,0,1,0,regular
TOR201205190,TOR,2,0,20120519,0,h,NYN,1,0,0,regular
WAS201205190,BAL,6,5,20120519,0,v,WAS,1,0,0,regular
WAS201205190,WAS,5,6,20120519,0,h,BAL,0,1,0,regular
CHN201205200,CHA,6,0,20120520,0,v,CHN,1,0,0,regular
CHN201205200,CHN,0,6,20120520,0,h,CHA,0,1,0,regular
CLE201205200,MIA,5,3,20120520,0,v,CLE,1,0,0,regular
CLE201205200,CLE,3,5,20120520,0,h,MIA,0,1,0,regular
COL201205200,SEA,6,4,20120520,0,v,COL,1,0,0,regular
COL201205200,COL,4,6,20120520,0,h,SEA,0,1,0,regular
DET201205200,PIT,3,4,20120520,0,v,DET,0,1,0,regular
DET201205200,DET,4,3,20120520,0,h,PIT,1,0,0,regular
HOU201205200,TEX,6,1,20120520,0,v,HOU,1,0,0,regular
HOU201205200,HOU,1,6,20120520,0,h,TEX,0,1,0,regular
KCA201205200,ARI,2,0,20120520,0,v,KCA,1,0,0,regular
KCA201205200,KCA,0,2,20120520,0,h,ARI,0,1,0,regular
LAN201205200,SLN,5,6,20120520,0,v,LAN,0,1,0,regular
LAN201205200,LAN,6,5,20120520,0,h,SLN,1,0,0,regular
MIL201205200,MIN,4,16,20120520,0,v,MIL,0,1,0,regular
MIL201205200,MIL,16,4,20120520,0,h,MIN,1,0,0,regular
NYA201205200,CIN,5,2,20120520,0,v,NYA,1,0,0,regular
NYA201205200,NYA,2,5,20120520,0,h,CIN,0,1,0,regular
PHI201205200,BOS,5,1,20120520,0,v,PHI,1,0,0,regular
PHI201205200,PHI,1,5,20120520,0,h,BOS,0,1,0,regular
SDN201205200,ANA,2,3,20120520,0,v,SDN,0,1,0,regular
SDN201205200,SDN,3,2,20120520,0,h,ANA,1,0,0,regular
SFN201205200,OAK,6,2,20120520,0,v,SFN,1,0,0,regular
SFN201205200,SFN,2,6,20120520,0,h,OAK,0,1,0,regular
TBA201205200,ATL,2,0,20120520,0,v,TBA,1,0,0,regular
TBA201205200,TBA,0,2,20120520,0,h,ATL,0,1,0,regular
TOR201205200,NYN,6,5,20120520,0,v,TOR,1,0,0,regular
TOR201205200,TOR,5,6,20120520,0,h,NYN,0,1,0,regular
WAS201205200,BAL,3,9,20120520,0,v,WAS,0,1,0,regular
WAS201205200,WAS,9,3,20120520,0,h,BAL,1,0,0,regular
ARI201205210,LAN,6,1,20120521,0,v,ARI,1,0,0,regular
ARI201205210,ARI,1,6,20120521,0,h,LAN,0,1,0,regular
BAL201205210,BOS,8,6,20120521,0,v,BAL,1,0,0,regular
BAL201205210,BAL,6,8,20120521,0,h,BOS,0,1,0,regular
CIN201205210,ATL,1,4,20120521,0,v,CIN,0,1,0,regular
CIN201205210,CIN,4,1,20120521,0,h,ATL,1,0,0,regular
HOU201205210,CHN,4,8,20120521,0,v,HOU,0,1,0,regular
HOU201205210,HOU,8,4,20120521,0,h,CHN,1,0,0,regular
MIA201205210,COL,4,7,20120521,0,v,MIA,0,1,0,regular
MIA201205210,MIA,7,4,20120521,0,h,COL,1,0,0,regular
MIL201205210,SFN,4,3,20120521,0,v,MIL,1,0,0,regular
MIL201205210,MIL,3,4,20120521,0,h,SFN,0,1,0,regular
NYA201205210,KCA,6,0,20120521,0,v,NYA,1,0,0,regular
NYA201205210,NYA,0,6,20120521,0,h,KCA,0,1,0,regular
OAK201205210,ANA,1,2,20120521,0,v,OAK,0,1,0,regular
OAK201205210,OAK,2,1,20120521,0,h,ANA,1,0,0,regular
PHI201205210,WAS,2,1,20120521,0,v,PHI,1,0,0,regular
PHI201205210,PHI,1,2,20120521,0,h,WAS,0,1,0,regular
PIT201205210,NYN,4,5,20120521,0,v,PIT,0,1,0,regular
PIT201205210,PIT,5,4,20120521,0,h,NYN,1,0,0,regular
SEA201205210,TEX,1,6,20120521,0,v,SEA,0,1,0,regular
SEA201205210,SEA,6,1,20120521,0,h,TEX,1,0,0,regular
SLN201205210,SDN,3,4,20120521,0,v,SLN,0,1,0,regular
SLN201205210,SLN,4,3,20120521,0,h,SDN,1,0,0,regular
TBA201205210,TOR,6,2,20120521,0,v,TBA,1,0,0,regular
TBA201205210,TBA,2,6,20120521,0,h,TOR,0,1,0,regular
ARI201205220,LAN,8,7,20120522,0,v,ARI,1,0,0,regular
ARI201205220,ARI,7,8,20120522,0,h,LAN,0,1,0,regular
BAL201205220,BOS,1,4,20120522,0,v,BAL,0,1,0,regular
BAL201205220,BAL,4,1,20120522,0,h,BOS,1,0,0,regular
CHA201205220,MIN,9,2,20120522,0,v,CHA,1,0,0,regular
CHA201205220,CHA,2,9,20120522,0,h,MIN,0,1,0,regular
CIN201205220,ATL,3,4,20120522,0,v,CIN,0,1,0,regular
CIN201205220,CIN,4,3,20120522,0,h,ATL,1,0,0,regular
CLE201205220,DET,3,5,20120522,0,v,CLE,0,1,0,regular
CLE201205220,CLE,5,3,20120522,0,h,DET,1,0,0,regular
HOU201205220,CHN,1,2,20120522,0,v,HOU,0,1,0,regular
HOU201205220,HOU,2,1,20120522,0,h,CHN,1,0,0,regular
MIA201205220,COL,6,7,20120522,0,v,MIA,0,1,0,regular
MIA201205220,MIA,7,6,20120522,0,h,COL,1,0,0,regular
MIL201205220,SFN,6,4,20120522,0,v,MIL,1,0,0,regular
MIL201205220,MIL,4,6,20120522,0,h,SFN,0,1,0,regular
NYA201205220,KCA,2,3,20120522,0,v,NYA,0,1,0,regular
NYA201205220,NYA,3,2,20120522,0,h,KCA,1,0,0,regular
OAK201205220,ANA,5,0,20120522,0,v,OAK,1,0,0,regular
OAK201205220,OAK,0,5,20120522,0,h,ANA,0,1,0,regular
PHI201205220,WAS,5,2,20120522,0,v,PHI,1,0,0,regular
PHI201205220,PHI,2,5,20120522,0,h,WAS,0,1,0,regular
PIT201205220,NYN,3,2,20120522,0,v,PIT,1,0,0,regular
PIT201205220,PIT,2,3,20120522,0,h,NYN,0,1,0,regular
SEA201205220,TEX,3,1,20120522,0,v,SEA,1,0,0,regular
SEA201205220,SEA,1,3,20120522,0,h,TEX,0,1,0,regular
SLN201205220,SDN,0,4,20120522,0,v,SLN,0,1,0,regular
SLN201205220,SLN,4,0,20120522,0,h,SDN,1,0,0,regular
TBA201205220,TOR,5,8,20120522,0,v,TBA,0,1,0,regular
TBA201205220,TBA,8,5,20120522,0,h,TOR,1,0,0,regular
ARI201205230,LAN,4,11,20120523,0,v,ARI,0,1,0,regular
ARI201205230,ARI,11,4,20120523,0,h,LAN,1,0,0,regular
BAL201205230,BOS,6,5,20120523,0,v,BAL,1,0,0,regular
BAL201205230,BAL,5,6,20120523,0,h,BOS,0,1,0,regular
CHA201205230,MIN,0,6,20120523,0,v,CHA,0,1,0,regular
CHA201205230,CHA,6,0,20120523,0,h,MIN,1,0,0,regular
CIN201205230,ATL,1,2,20120523,0,v,CIN,0,1,0,regular
CIN201205230,CIN,2,1,20120523,0,h,ATL,1,0,0,regular
CLE201205230,DET,2,4,20120523,0,v,CLE,0,1,0,regular
CLE201205230,CLE,4,2,20120523,0,h,DET,1,0,0,regular
HOU201205230,CHN,1,5,20120523,0,v,HOU,0,1,0,regular
HOU201205230,HOU,5,1,20120523,0,h,CHN,1,0,0,regular
MIA201205230,COL,8,4,20120523,0,v,MIA,1,0,0,regular
MIA201205230,MIA,4,8,20120523,0,h,COL,0,1,0,regular
MIL201205230,SFN,5,8,20120523,0,v,MIL,0,1,0,regular
MIL201205230,MIL,8,5,20120523,0,h,SFN,1,0,0,regular
NYA201205230,KCA,3,8,20120523,0,v,NYA,0,1,0,regular
NYA201205230,NYA,8,3,20120523,0,h,KCA,1,0,0,regular
OAK201205230,ANA,3,1,20120523,0,v,OAK,1,0,0,regular
OAK201205230,OAK,1,3,20120523,0,h,ANA,0,1,0,regular
PHI201205230,WAS,1,4,20120523,0,v,PHI,0,1,0,regular
PHI201205230,PHI,4,1,20120523,0,h,WAS,1,0,0,regular
PIT201205230,NYN,3,1,20120523,0,v,PIT,1,0,0,regular
PIT201205230,PIT,1,3,20120523,0,h,NYN,0,1,0,regular
SEA201205230,TEX,3,5,20120523,0,v,SEA,0,1,0,regular
SEA201205230,SEA,5,3,20120523,0,h,TEX,1,0,0,regular
SLN201205230,SDN,3,6,20120523,0,v,SLN,0,1,0,regular
SLN201205230,SLN,6,3,20120523,0,h,SDN,1,0,0,regular
TBA201205230,TOR,4,5,20120523,0,v,TBA,0,1,0,regular
TBA201205230,TBA,5,4,20120523,0,h,TOR,1,0,0,regular
CHA201205240,MIN,8,11,20120524,0,v,CHA,0,1,0,regular
CHA201205240,CHA,11,8,20120524,0,h,MIN,1,0,0,regular
CIN201205240,ATL,3,6,20120524,0,v,CIN,0,1,0,regular
CIN201205240,CIN,6,3,20120524,0,h,ATL,1,0,0,regular
CLE201205240,DET,1,2,20120524,0,v,CLE,0,1,0,regular
CLE201205240,CLE,2,1,20120524,0,h,DET,1,0,0,regular
MIA201205240,SFN,14,7,20120524,0,v,MIA,1,0,0,regular
MIA201205240,MIA,7,14,20120524,0,h,SFN,0,1,0,regular
NYN201205240,SDN,11,5,20120524,0,v,NYN,1,0,0,regular
NYN201205240,NYN,5,11,20120524,0,h,SDN,0,1,0,regular
SEA201205240,ANA,3,0,20120524,0,v,SEA,1,0,0,regular
SEA201205240,SEA,0,3,20120524,0,h,ANA,0,1,0,regular
SLN201205240,PHI,10,9,20120524,0,v,SLN,1,0,0,regular
SLN201205240,SLN,9,10,20120524,0,h,PHI,0,1,0,regular
ARI201205250,MIL,7,1,20120525,0,v,ARI,1,0,0,regular
ARI201205250,ARI,1,7,20120525,0,h,MIL,0,1,0,regular
ATL201205250,WAS,7,4,20120525,0,v,ATL,1,0,0,regular
ATL201205250,ATL,4,7,20120525,0,h,WAS,0,1,0,regular
BAL201205250,KCA,2,8,20120525,0,v,BAL,0,1,0,regular
BAL201205250,BAL,8,2,20120525,0,h,KCA,1,0,0,regular
BOS201205250,TBA,7,4,20120525,0,v,BOS,1,0,0,regular
BOS201205250,BOS,4,7,20120525,0,h,TBA,0,1,0,regular
CHA201205250,CLE,3,9,20120525,0,v,CHA,0,1,0,regular
CHA201205250,CHA,9,3,20120525,0,h,CLE,1,0,0,regular
CIN201205250,COL,6,3,20120525,0,v,CIN,1,0,0,regular
CIN201205250,CIN,3,6,20120525,0,h,COL,0,1,0,regular
LAN201205250,HOU,3,1,20120525,0,v,LAN,1,0,0,regular
LAN201205250,LAN,1,3,20120525,0,h,HOU,0,1,0,regular
MIA201205250,SFN,6,7,20120525,0,v,MIA,0,1,0,regular
MIA201205250,MIA,7,6,20120525,0,h,SFN,1,0,0,regular
MIN201205250,DET,10,6,20120525,0,v,MIN,1,0,0,regular
MIN201205250,MIN,6,10,20120525,0,h,DET,0,1,0,regular
NYN201205250,SDN,1,6,20120525,0,v,NYN,0,1,0,regular
NYN201205250,NYN,6,1,20120525,0,h,SDN,1,0,0,regular
OAK201205250,NYA,6,3,20120525,0,v,OAK,1,0,0,regular
OAK201205250,OAK,3,6,20120525,0,h,NYA,0,1,0,regular
PIT201205250,CHN,0,1,20120525,0,v,PIT,0,1,0,regular
PIT201205250,PIT,1,0,20120525,0,h,CHN,1,0,0,regular
SEA201205250,ANA,6,4,20120525,0,v,SEA,1,0,0,regular
SEA201205250,SEA,4,6,20120525,0,h,ANA,0,1,0,regular
SLN201205250,PHI,5,3,20120525,0,v,SLN,1,0,0,regular
SLN201205250,SLN,3,5,20120525,0,h,PHI,0,1,0,regular
TEX201205250,TOR,3,14,20120525,0,v,TEX,0,1,0,regular
TEX201205250,TEX,14,3,20120525,0,h,TOR,1,0,0,regular
ARI201205260,MIL,5,8,20120526,0,v,ARI,0,1,0,regular
ARI201205260,ARI,8,5,20120526,0,h,MIL,1,0,0,regular
ATL201205260,WAS,8,4,20120526,0,v,ATL,1,0,0,regular
ATL201205260,ATL,4,8,20120526,0,h,WAS,0,1,0,regular
BAL201205260,KCA,4,3,20120526,0,v,BAL,1,0,0,regular
BAL201205260,BAL,3,4,20120526,0,h,KCA,0,1,0,regular
BOS201205260,TBA,2,3,20120526,0,v,BOS,0,1,0,regular
BOS201205260,BOS,3,2,20120526,0,h,TBA,1,0,0,regular
CHA201205260,CLE,7,14,20120526,0,v,CHA,0,1,0,regular
CHA201205260,CHA,14,7,20120526,0,h,CLE,1,0,0,regular
CIN201205260,COL,3,10,20120526,0,v,CIN,0,1,0,regular
CIN201205260,CIN,10,3,20120526,0,h,COL,1,0,0,regular
LAN201205260,HOU,3,6,20120526,0,v,LAN,0,1,0,regular
LAN201205260,LAN,6,3,20120526,0,h,HOU,1,0,0,regular
MIA201205260,SFN,3,5,20120526,0,v,MIA,0,1,0,regular
MIA201205260,MIA,5,3,20120526,0,h,SFN,1,0,0,regular
MIN201205260,DET,6,3,20120526,0,v,MIN,1,0,0,regular
MIN201205260,MIN,3,6,20120526,0,h,DET,0,1,0,regular
NYN201205260,SDN,0,9,20120526,0,v,NYN,0,1,0,regular
NYN201205260,NYN,9,0,20120526,0,h,SDN,1,0,0,regular
OAK201205260,NYA,9,2,20120526,0,v,OAK,1,0,0,regular
OAK201205260,OAK,2,9,20120526,0,h,NYA,0,1,0,regular
PIT201205260,CHN,2,3,20120526,0,v,PIT,0,1,0,regular
PIT201205260,PIT,3,2,20120526,0,h,CHN,1,0,0,regular
SEA201205260,ANA,5,3,20120526,0,v,SEA,1,0,0,regular
SEA201205260,SEA,3,5,20120526,0,h,ANA,0,1,0,regular
SLN201205260,PHI,4,0,20120526,0,v,SLN,1,0,0,regular
SLN201205260,SLN,0,4,20120526,0,h,PHI,0,1,0,regular
TEX201205260,TOR,7,8,20120526,0,v,TEX,0,1,0,regular
TEX201205260,TEX,8,7,20120526,0,h,TOR,1,0,0,regular
ARI201205270,MIL,3,4,20120527,0,v,ARI,0,1,0,regular
ARI201205270,ARI,4,3,20120527,0,h,MIL,1,0,0,regular
ATL201205270,WAS,7,2,20120527,0,v,ATL,1,0,0,regular
ATL201205270,ATL,2,7,20120527,0,h,WAS,0,1,0,regular
